_id,userId,correct.answers,ms,timestamp,response_ms,symbol,trial
7owSGpkCWDRoG9335,iPppckgzp8sRDpzfy,31,1,2017-06-01 10:37:13.065,2718,triangle,26
7owSGpkCWDRoG9335,iPppckgzp8sRDpzfy,31,1,2017-06-01 10:37:13.065,2409,window,27
7owSGpkCWDRoG9335,iPppckgzp8sRDpzfy,31,1,2017-06-01 10:37:13.065,2637,star,28
7owSGpkCWDRoG9335,iPppckgzp8sRDpzfy,31,1,2017-06-01 10:37:13.065,2330,mult,29
7owSGpkCWDRoG9335,iPppckgzp8sRDpzfy,31,1,2017-06-01 10:37:13.065,2708,inf,30
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2237,hamburger,1
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,277,star,2
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,1721,hamburger,3
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2510,star,4
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2121,hamburger,5
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2258,star,6
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,1635,hamburger,7
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2960,inf,8
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,3234,plus,9
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2114,inf,10
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2843,plus,11
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2872,star,12
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2265,window,13
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,1929,hamburger,14
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,3367,star,15
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,3470,square,16
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2121,circle,17
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2108,triangle,18
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2811,inf,19
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,1974,circle,20
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2583,square,21
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2843,inf,22
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2500,circle,23
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,3334,inf,24
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2476,window,25
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,3029,circle,26
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2409,window,27
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,1515,hamburger,28
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2020,circle,29
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2063,mult,30
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2191,triangle,31
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,4469,plus,32
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,3530,star,33
zYH2gbmQv3mKNNgwB,eobt3CosDzEtxWW5P,34,1,2017-06-01 12:06:18.856,2572,mult,34
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1635,mult,1
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1750,window,2
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1782,triangle,3
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1749,mult,4
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1980,square,5
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2228,star,6
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1628,square,7
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1495,triangle,8
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,3344,star,9
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1792,inf,10
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2286,hamburger,11
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1666,star,12
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1543,hamburger,13
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1367,triangle,14
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,3219,plus,15
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1868,inf,16
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1760,square,17
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1913,hamburger,18
